Canal,Dispositivo,Descricao,Temp_Range,Simplex_Range,Media,Atual_Simplex,Atual_Perc,Pico_Simplex,Pico_Perc,Status,Tipo,Atual_Temp,Pico_Temp
M10,9,N1-L10-009-DF-EMB DOME PROX GATE16-1P,,136,68,68,0%,73,100%,NOR,DF,,
M10,10,N1-L10-010-DF-EMB DOME PROX GATE16-1P,,139,71,70,0%,75,4%,NOR,DF,,
M10,11,N1-L10-011-DF-EMB DOME PROX LJ 106-1P,,137,69,72,4%,72,100%,NOR,DF,,
M10,14,N1-L10-014-DF-EMB DOME PROX LJ 106-1P,,139,71,71,0%,74,0%,NOR,DF,,
M10,15,N1-L10-015-DF-EMB DOME PROX LJ 106-1P,,136,68,68,0%,71,0%,NOR,DF,,
M10,16,N1-L10-016-DF-EMB DOME PROX GATE15-1P,,140,72,72,0%,75,100%,NOR,DF,,
M10,17,N1-L10-017-DF-EMB DOME PROX GATE15-1P,,137,69,69,0%,248,100%,NOR,DF,,
M10,18,N1-L10-018-DF-EMB DOME PROX GATE15-1P,,139,71,71,0%,200,100%,NOR,DF,,
M10,19,N1-L10-019-DF-EMB DOME PROX GATE15-1P,,145,77,77,0%,100,100%,NOR,DF,,
M10,20,N1-L10-020-DF-EMB DOME PROX GATE07-1P,,133,65,65,0%,118,72%,NOR,DF,,
M10,22,N1-L10-022-DF-EMB DOME PROX GATE07-1P,,138,70,70,0%,70,0%,NOR,DF,,
M10,23,N1-L10-023-DF-EMB DOME PROX GATE07-1P,,138,70,70,0%,94,32%,NOR,DF,,
M10,24,N1-L10-024-DF-EMB DOME PROX GATE07-1P,,133,65,65,0%,65,0%,NOR,DF,,
M10,26,N1-L10-026-DF-CORREDOR GATE 07-1P-PE,,132,64,67,4%,68,4%,NOR,DF,,
M10,27,N1-L10-027-DF-CORREDOR GATE 07-1P-PE,,141,73,72,0%,89,20%,NOR,DF,,
M10,28,N1-L10-028-DF-CORREDOR GATE 07-1P-PE,,149,81,85,4%,86,4%,NOR,DF,,
M10,29,N1-L10-029-DF-EMB DOME PROX GATE07-1P,,140,72,72,0%,73,0%,NOR,DF,,
M10,30,N1-L10-030-DF-EMB DOME PROX GATE07-1P,,144,76,76,0%,76,0%,NOR,DF,,
M10,31,N1-L10-031-DF-EMB DOME PROX GATE07-1P,,141,73,73,0%,77,4%,NOR,DF,,
M10,32,N1-L10-032-DF-EMB DOME PROX GATE15-1P,,136,68,67,0%,72,4%,NOR,DF,,
M10,34,N1-L10-034-DF-EMB DOME PROX GATE07-1P,,140,72,72,0%,76,0%,NOR,DF,,
M10,36,N1-L10-036-DF-EMB DOME PROX GATE07-1P,,142,74,74,0%,0,0%,NOR,DF,,
M10,38,N1-L10-038-DF-EMB DOME PROX GATE07-1P,,144,76,78,0%,78,100%,NOR,DF,,
M10,40,N1-L10-040-DF-WC FEMININO 101 -1P-PE,,148,80,80,0%,99,24%,NOR,DF,,
M10,41,N1-L10-041-DF-WC FEMININO 101 PNE-1P-,,138,70,70,0%,74,4%,NOR,DF,,
M10,42,N1-L10-042-DF-WC MASCULINO 101 PNE-1P,,133,65,65,0%,83,24%,NOR,DF,,
M10,43,N1-L10-043-DF-WC MASCULINO101-1P-PE,,163,95,95,0%,139,60%,NOR,DF,,
M10,44,N1-L10-044-DF-FRENTE WC 101-1P-PE,,137,69,69,0%,74,4%,NOR,DF,,
M10,45,N1-L10-045-DF-X-1P-PE,,137,69,69,0%,75,0%,NOR,DF,,
M10,46,N1-L09-046-DF-WC FEMININO 102  -1P-PE,,140,72,72,0%,73,100%,NOR,DF,,
M10,47,N1-L10-047-DF-WC MASCULINO 102 -1P-PE,,137,69,69,0%,69,0%,NOR,DF,,
M10,48,N1-L10-048-DF-WC FEMININO 102  -1P-PE,,138,70,70,0%,93,28%,NOR,DF,,
M10,49,N1-L10-049-DF-WC FEMININO 102 PNE -1P,,139,71,71,0%,71,0%,NOR,DF,,
M10,50,N1-L10-050-DF-WC MASCULINO 102 PNE-1P,,148,80,81,0%,96,20%,NOR,DF,,
M10,53,N1-L10-053-DF-EMB DOME PROX GATE07-1P,,141,73,75,0%,0,0%,NOR,DF,,
M10,55,N1-L10-055-DF-EMB DOME PROX GATE07-1P,,132,64,64,0%,64,0%,NOR,DF,,
M10,57,N1-L10-057-DF-EMB DOME PROX GATE07-1P,,141,73,73,0%,77,4%,NOR,DF,,
M10,58,N1-L10-058-DF-EMB DOME PROX GATE07-1P,,165,97,101,4%,101,4%,NOR,DF,,
M10,60,N1-L10-060-DF-FRENTE LOJA FAS 109-1P-,,131,63,65,0%,65,0%,NOR,DF,,
M10,61,N1-L10-061-DF-FRENTE LOJA FAS 111-1P-,,154,86,86,0%,95,12%,NOR,DF,,
M10,63,N1-L10-063-DF-X-1P-PE,,142,74,74,0%,74,0%,NOR,DF,,
M10,64,N1-L10-064-DF-EMB DOM PROX GATE 08-1P,,135,67,69,0%,71,100%,NOR,DF,,
M10,65,N1-L10-065-DF-EMB DOM PROX GATE 08-1P,,144,76,76,0%,88,12%,NOR,DF,,
M10,66,N1-L10-066-DF-EMB DOME PROX GATE14-1P,,143,75,76,0%,114,52%,NOR,DF,,
M10,67,N1-L10-067-DF-EMB DOM PROX GATE 08-1P,,138,70,70,0%,70,0%,NOR,DF,,
M10,70,N1-L10-070-DF-EMB DOM PROX GATE 08-1P,,134,66,65,0%,66,0%,NOR,DF,,
M10,72,N1-L10-072-DF-CORREDOR GATE 08-1P-PE,,156,88,88,0%,107,24%,NOR,DF,,
M10,73,N1-L10-073-DF-CORREDOR GATE 08-1P-PE,,137,69,69,0%,73,4%,NOR,DF,,
M10,74,N1-L10-074-DF-CORREDOR GATE 08-1P-PE,,139,71,72,0%,78,4%,NOR,DF,,
M10,75,N1-L10-075-DF-EMB DOM PROX GATE 08-1P,,136,68,69,0%,0,0%,NOR,DF,,
M10,76,N1-L10-076-DF-EMB DOM PROX GATE 08-1P,,142,74,75,0%,75,0%,NOR,DF,,
M10,77,N1-L10-077-DF-EMB DOM PROX GATE 08-1P,,142,74,75,0%,77,4%,NOR,DF,,
M10,78,N1-L10-078-DF-EMB DOME PROX GATE14-1P,,136,68,68,0%,72,0%,NOR,DF,,
M10,79,N1-L10-079-DF-EMB DOME PROX GATE13-1P,,133,65,65,0%,69,4%,NOR,DF,,
M10,80,N1-L10-080-DF-EMB DOME PROX GATE13-1P,,134,66,65,0%,70,4%,NOR,DF,,
M10,81,N1-L10-081-DF-EMB DOME PROX GATE09-1P,,144,76,75,0%,79,0%,NOR,DF,,
M10,82,N1-L10-082-DF-EMB DOME PROX GATE09-1P,,136,68,70,0%,72,4%,NOR,DF,,
M10,84,N1-L10-084-AM-CORREDOR  GATE 09-1P-PE,,141,73,73,0%,78,4%,NOR,DF,,
M10,85,N1-L10-085-DF-CORREDOR  GATE 09-1P-PE,,132,64,63,0%,81,20%,NOR,DF,,
M10,86,N1-L10-086-DF-CORREDOR  GATE 09-1P-PE,,136,68,68,0%,92,28%,NOR,DF,,
M10,87,N1-L10-087-DF-FRENTE GATE 09-1P-PE,,140,72,70,0%,76,4%,NOR,DF,,
M10,88,N1-L10-088-DF-FRENTE GATE 10-1P-PE,,134,66,66,0%,69,0%,NOR,DF,,
M10,89,N1-L10-089-DF-FRENTE GATE 11-1P-PE,,135,67,66,0%,71,0%,NOR,DF,,
M10,91,N1-L10-091-DF-CORREDOR  GATE 10-1P-PE,,135,67,67,0%,73,8%,NOR,DF,,
M10,92,N1-L10-092-DF-CORREDOR  GATE 10-1P-PE,,135,67,67,0%,83,20%,NOR,DF,,
M10,93,N1-L10-093-DF-CORREDOR  GATE 10-1P-PE,,131,63,63,0%,71,8%,NOR,DF,,
M10,94,N1-L10-094-DF-FRENTE GATE 10-1P-PE,,134,66,66,0%,72,4%,NOR,DF,,
M10,97,N1-L10-097-DF-FRENTE GATE 11-1P-PE,,136,68,68,0%,76,8%,NOR,DF,,
M10,99,N1-L10-099-DF-CORREDOR GATE 11-1P-PE,,146,78,76,0%,89,12%,NOR,DF,,
M10,100,N1-L10-100-DF-CORREDOR GATE 11-1P-PE,,135,67,70,4%,227,100%,NOR,DF,,
M10,101,N1-L10-101-DF-CORREDOR GATE 11-1P-PE,,144,76,76,0%,92,20%,NOR,DF,,
M10,102,N1-L10-102-DF-FRENTE GATE 11-1P-PE,,143,75,75,0%,83,4%,NOR,DF,,
M10,103,N1-L10-103-DF-EMB DOME PROX GATE13-1P,,154,86,85,0%,91,4%,NOR,DF,,
M10,104,N1-L10-104-DF-EMB DOME PROX GATE13-1P,,137,69,69,0%,76,4%,NOR,DF,,
M10,105,N1-L10-105-DF-CORREDOR  GATE 12-1P-PE,,131,63,61,0%,66,4%,NOR,DF,,
M10,106,N1-L10-106-DF-CORREDOR  GATE 12-1P-PE,,138,70,70,0%,75,4%,NOR,DF,,
M10,107,N1-L10-107-DF-CORREDOR  GATE 12-1P-PE,,135,67,66,0%,76,12%,NOR,DF,,
M10,110,N1-L10-110-DF-CORREDOR  GATE 13-1P-PE,,139,71,71,0%,150,100%,NOR,DF,,
M10,111,N1-L10-111-DF-CORREDOR  GATE 13-1P-PE,,137,69,70,0%,70,0%,NOR,DF,,
M10,112,N1-L10-112-DF-CORREDOR  GATE 13-1P-PE,,139,71,73,0%,94,28%,NOR,DF,,
M10,113,N1-L10-113-DF-EMB DOME PROX GATE13-1P,,130,62,62,0%,66,4%,NOR,DF,,
M10,115,N1-L10-115-DF-EMB DOME PROX GATE14-1P,,140,72,72,0%,78,0%,NOR,DF,,
M10,116,N1-L10-116-DF-EMB DOME PROX GATE14-1P,,144,76,75,0%,79,0%,NOR,DF,,
M10,117,N1-L10-117-DF-EMB DOME PROX GATE14-1P,,126,58,58,0%,62,0%,NOR,DF,,
M10,118,N1-L10-118-DF-CORREDOR  GATE 14-1P-PE,,134,66,66,0%,71,4%,NOR,DF,,
M10,119,N1-L10-119-DF-CORREDOR  GATE 14-1P-PE,,137,69,69,0%,73,4%,NOR,DF,,
M10,120,N1-L10-120-DF-CORREDOR  GATE 14-1P-PE,,136,68,67,0%,78,0%,NOR,DF,,
M10,121,N1-L10-121-DF-CORREDOR  GATE 14-1P-PE,,129,61,58,0%,65,4%,NOR,DF,,
M10,123,N1-L10-123-DF-EMB DOME PROX GATE14-1P,,138,70,70,0%,76,4%,NOR,DF,,
M10,124,N1-L10-124-DF-EMB DOME PROX GATE14-1P,,140,72,72,0%,79,8%,NOR,DF,,
M10,125,N1-L10-125-DF-FRENTE LOJA FAS 109-1P-,,135,67,67,0%,69,0%,NOR,DF,,
M10,126,N1-L10-126-DF-EMB DOME PROX GATE11-1P,,136,68,68,0%,70,0%,NOR,DF,,
M10,128,N1-L10-128-DF-EMB DOME PROX GATE15-1P,,129,61,61,0%,64,0%,NOR,DF,,
M10,131,N1-L10-131-DF-EMB DOME PROX GATE15-1P,,147,79,79,0%,82,0%,NOR,DF,,
M10,132,N1-L10-132-DF-EMB DOME PROX GATE15-1P,,140,72,72,0%,103,44%,NOR,DF,,
M10,133,N1-L10-133-DF-EMB DOME PROX GATE15-1P,,135,67,66,0%,73,4%,NOR,DF,,
M10,135,N1-L10-135-DF-CORREDOR  GATE 15-1P-PE,,132,64,64,0%,68,4%,NOR,DF,,
M10,136,N1-L10-136-DF-CORREDOR  GATE 15-1P-PE,,136,68,68,0%,91,28%,NOR,DF,,
M10,137,N1-L10-137-DF-CORREDOR  GATE 15-1P-PE,,135,67,67,0%,255,100%,NOR,DF,,
M10,138,N1-L10-138-DF-CORREDOR  GATE 15-1P-PE,,134,66,65,0%,72,4%,NOR,DF,,
M10,139,N1-L10-139-DF-EMB DOME PROX GATE15-1P,,150,82,81,0%,255,100%,NOR,DF,,
M10,140,N1-L10-140-DF-EMB DOME PROX GATE16-1P,,135,67,66,0%,177,100%,NOR,DF,,
M10,142,N1-L10-142-DF-CORREDOR  GATE 16-1P-PE,,133,65,64,0%,73,8%,NOR,DF,,
M10,143,N1-L10-143-DF-CORREDOR  GATE 16-1P-PE,,144,76,76,0%,79,4%,NOR,DF,,
M10,144,N1-L10-144-DF-CORREDOR  GATE 16-1P-PE,,152,84,87,4%,88,4%,NOR,DF,,
M10,146,N1-L10-146-DF-EMB DOME PROX GATE16-1P,,137,69,67,0%,75,4%,NOR,DF,,
M10,148,N1-L10-148-DF-EMB DOME PROX GATE16-1P,,139,71,71,0%,76,4%,NOR,DF,,
M10,149,N1-L10-149-DF-EMB DOME PROX GATE16-1P,,142,74,72,0%,255,100%,NOR,DF,,
M10,150,N1-L10-150-DF-EMB DOME PROX GATE 6-1P,,149,81,82,0%,83,0%,NOR,DF,,
M10,160,N1-L10-160-DF-FRENTE GATE 10-1P-PE,,135,67,66,0%,72,4%,NOR,DF,,
M10,161,N1-L10-161-DF-FRENTE GATE 10-1P-PE,,159,91,92,0%,94,4%,NOR,DF,,
M10,163,N1-L10-163-DF-EMB DOME PROX GATE13-1P,,136,68,67,0%,74,4%,NOR,DF,,
M10,164,N1-L10-164-DF-EMB DOME PROX GATE09-1P,,148,80,81,0%,81,0%,NOR,DF,,
M10,165,N1-L10-165-DF-EMB DOME PROX GATE13-1P,,128,60,59,0%,64,4%,NOR,DF,,
M10,166,N1-L10-166-DF-EMB DOM PROX GATE 08-1P,,136,68,68,0%,70,0%,NOR,DF,,
M10,168,N1-L10-168-DF-EMB DOME PROX GATE14-1P,,134,66,66,0%,69,0%,NOR,DF,,
M10,169,N1-L10-169-DF-EMB DOME PROX GATE14-1P,,132,64,64,0%,67,0%,NOR,DF,,
M10,170,N1-L10-170-DF-EMB DOME PROX GATE08-1P,,140,72,72,0%,74,0%,NOR,DF,,
M10,171,N1-L10-171-DF-EMB DOM PROX GATE 08-1P,,133,65,65,0%,69,4%,NOR,DF,,
M10,173,N1-L10-173-DF-EMB DOM PROX GATE 08-1P,,140,72,73,0%,73,0%,NOR,DF,,
M10,174,N1-L10-174-DF-EMB DOME PROX GATE14-1P,,145,77,77,0%,82,4%,NOR,DF,,
M10,175,N1-L10-175-DF-EMB DOME PROX GATE14-1P,,135,67,66,0%,71,4%,NOR,DF,,
M10,177,N1-L10-177-DF-FRENTE LOJA FAS 109-1P-,,143,75,77,0%,0,0%,NOR,DF,,
M10,179,N1-L10-179-DF-EMB DOME PROX GATE07-1P,,140,72,72,0%,76,4%,NOR,DF,,
M10,180,N1-L10-180-DF-WC MASCULINO 102  -1P-P,,162,94,94,0%,0,0%,NOR,DF,,
M10,181,N1-L10-181-DF-WC FEMININO 102  -1P-PE,,132,64,68,4%,84,32%,NOR,DF,,
M10,182,N1-L10-182-DF-WC MASCULINO 102 PNE-1P,,145,77,79,0%,124,64%,NOR,DF,,
M10,183,N1-L10-183-DF-WC FEMININO 102 PNE -1P,,141,73,72,0%,80,8%,NOR,DF,,
M10,184,N1-L10-184-DF-WC FEMININO 102  -1P-PE,,146,78,79,0%,141,84%,NOR,DF,,
M10,185,N1-L10-185-DF-WC FEMININO 102  -1P-PE,,142,74,76,0%,91,20%,NOR,DF,,
M10,186,N1-L10-186-DF-WC MASCULINO 102  -1P-P,,137,69,68,0%,103,44%,NOR,DF,,
M10,187,N1-L10-187-DF-WC MASCULINO 102  -1P-P,,137,69,68,0%,89,24%,NOR,DF,,
M10,188,N1-L10-188-DF-WC FEMININO 102  -1P-PE,,137,69,69,0%,83,100%,NOR,DF,,
M10,190,N1-L10-190-DF-WC FEMININO 101 -1P-PE,,138,70,71,0%,0,0%,NOR,DF,,
M10,191,N1-L10-191-DF-WC FEMININO 101 -1P-PE,,144,76,76,0%,76,0%,NOR,DF,,
M10,192,N1-L10-192-DF-WC FEMININO 101 PNE-1P-,,141,73,72,0%,72,0%,NOR,DF,,
M10,193,N1-L10-193-DF-WC MASCULINO 101 PNE-1P,,147,79,80,0%,80,0%,NOR,DF,,
M10,194,N1-L10-194-DF-WC MASCULINO101-1P-PE,,142,74,74,0%,0,0%,NOR,DF,,
M10,196,N1-L10-196-DF-WC MASCULINO101-1P-PE,,150,82,81,0%,85,4%,NOR,DF,,
M10,197,N1-L10-197-DF-EMB DOME PROX LJ 106-1P,,138,70,69,0%,74,4%,NOR,DF,,
M10,198,N1-L10-198-DF-EMB DOME PROX GATE16-1P,,137,69,69,0%,74,4%,NOR,DF,,
M10,199,N1-L10-199-DF-EMB DOME PROX GATE16-1P,,134,66,66,0%,68,0%,NOR,DF,,
M10,200,N1-L10-200-DF-EMB DOME PROX GATE16-1P,,136,68,70,0%,0,0%,NOR,DF,,
M10,201,N1-L10-201-DF-EMB DOME PROX GATE16-1P,,134,66,66,0%,0,0%,NOR,DF,,
M10,202,N1-L10-202-DF-EMB DOME PROX GATE16-1P,,133,65,64,0%,159,100%,NOR,DF,,
M10,203,N1-L10-203-DF-EMB DOME PROX GATE15-1P,,135,67,67,0%,255,100%,NOR,DF,,
M10,209,N1-L10-209-DF-EMB DOME PROX GATE16-1P,,126,58,58,0%,249,100%,NOR,DF,,
M10,211,N1-L10-211-DF-EMB DOME PROX LJ 106-1P,,138,70,70,0%,74,4%,NOR,DF,,
M10,212,N1-L10-212-DF-EMB DOME PROX LJ 106-1P,,136,68,68,0%,70,0%,NOR,DF,,
M10,243,N1-L10-243-DF-EMB DOME PROX GATE07-1P,,158,90,90,0%,94,4%,NOR,DF,,
M10,244,N1-L10-244-DF-EMB DOME PROX GATE15-1P,,156,88,88,0%,91,0%,NOR,DF,,
M10,245,N1-L10-245-DF-CORREDOR  GATE 16-1P-PE,,128,60,59,0%,62,4%,NOR,DF,,
M10,246,N1-L10-246-DF-EMB DOME PROX GATE07-1P,,136,68,68,0%,73,0%,NOR,DF,,
M10,247,N1-L10-247-DF-EMB DOME PROX GATE15-1P,,133,65,65,0%,84,100%,NOR,DF,,
M10,248,N1-L10-248-DF-EMB DOME PROX GATE07-1P,,139,71,71,0%,76,4%,NOR,DF,,
M10,249,N1-L10-249-DF-FRENTE WC 102-1P-PE,,145,77,78,0%,78,100%,NOR,DF,,
M10,250,N1-L10-250-DF-WC MASCULINO101-1P-PE,,148,80,82,0%,102,28%,NOR,DF,,
